time files tags
0.045316 38659 1239 
0.068886 41104 1253 
0.072634 41801 1255 
0.106852 42195 1262 
0.041501 43391 1267 
0.054817 44216 1273 
0.042782 44866 1278 
0.042997 46792 1291 
0.049929 46849 1292 
0.077188 47330 1294 
0.044195 47782 1298 
0.075663 49025 1308 
0.07493 49487 1311 
0.072163 50299 1319 
0.07132 51972 1329 
0.066546 52041 1330 
0.068406 52863 1339 
0.042969 53368 1342 
0.072 54009 1349 
0.041641 54310 1350 
0.04249 55237 1355 
0.0689 55827 1357 
0.065752 57233 1362 
0.043287 58308 1368 
0.04605 59771 1377 
0.048166 61302 1384 
0.064438 62136 1387 
0.062008 62573 1390 
0.077503 63697 1395 
0.075306 63869 1398 
0.069319 63873 1399 
0.072647 64450 1405 
0.065483 65068 1407 
0.040812 65263 1408 
0.138584 67621 1422 
0.075873 68071 1423 
0.043957 68490 1428 
0.051495 68598 1429 
0.042075 69624 1435 
6.14005 72574 1447 
0.071284 72973 1449 
0.066504 4149 523 
0.040978 5130 529 
0.086822 6094 530 
0.075271 6179 531 
0.09662 7415 539 
0.073425 7457 540 
0.043284 10070 560 
0.041575 10310 563 
0.071655 12351 574 
0.084195 13223 581 
0.049674 13703 587 
0.037524 15693 593 
0.055513 16846 602 
0.06875 19654 619 
0.063293 21902 627 
0.051794 21977 628 
0.079226 22041 630 
0.042131 22296 632 
0.045269 22985 635 
0.07489 23290 636 
0.083674 24263 639 
0.043581 25087 645 
0.041955 25802 650 
0.043884 25879 652 
0.070258 25911 653 
0.059504 27206 661 
0.11237 28965 671 
0.046079 29883 675 
0.072822 30939 690 
0.079701 32622 704 
0.042506 35385 718 
0.04645 35936 723 
0.075024 37376 735 
0.04999 37739 738 
0.045228 39184 742 
0.053102 39596 745 
0.066846 40630 750 
0.043405 40712 751 
0.049231 40736 752 
0.08267 40751 753 
0.073016 41153 757 
0.063362 41179 758 
0.071783 42449 766 
0.039863 42507 767 
0.075314 44862 781 
0.041675 45498 784 
0.04095 45925 787 
0.043899 47067 795 
0.044601 47268 798 
0.044146 48433 803 
0.05717 49080 806 
0.061976 49873 808 
0.069854 51661 811 
0.065573 52158 813 
10.9242 52161 814 
0.073092 52828 822 
0.074415 53171 825 
0.0726 54349 832 
0.076941 54458 833 
0.080625 54923 835 
0.053661 56599 850 
0.072742 56912 851 
0.043693 56929 852 
0.071681 57273 855 
0.074813 58599 862 
0.045272 60447 872 
0.060203 60982 874 
0.04021 62421 880 
0.053027 63949 888 
0.042476 66120 900 
0.054403 70511 925 
0.092734 71066 928 
0.041617 71862 932 
0.042615 72209 934 
0.066878 72877 938 
0.106023 73813 947 
0.043037 74204 951 
0.054713 74632 954 
0.073196 75193 957 
0.063536 75961 961 
0.044062 78875 977 
0.05105 78961 979 
0.047195 79448 981 
0.074008 80871 989 
0.08244 82167 1000 
0.042149 83925 1012 
0.062054 86220 1024 
0.039439 86283 1026 
0.071184 87399 1034 
0.043781 93473 1073 
0.042345 95555 1088 
0.045733 96010 1090 
0.071505 98096 1098 
0.05359 98125 1099 
0.041303 98390 1100 
0.045613 98888 1101 
